index,id_client,id_vehicule,id_contrat,bonus,type_contrat,duree_contrat,anciennete_info,freq_paiement,paiement,utilisation,code_postal,conducteur2,age_conducteur1,age_conducteur2,sex_conducteur1,sex_conducteur2,anciennete_permis1,anciennete_permis2,anciennete_vehicule,cylindre_vehicule,din_vehicule,essence_vehicule,marque_vehicule,modele_vehicule,debut_vente_vehicule,fin_vente_vehicule,vitesse_vehicule,type_vehicule,prix_vehicule,poids_vehicule,nombre_sinistres,montant_sinistre
7403,A00006767,V01,A00006767-V01,0.5,Maxi,8,1,Biannual,No,WorkPrivate,56260,Yes,39,38,M,F,20,20,1.0,1149,75,Gasoline,DACIA,SANDERO,2,1,161,Tourism,7800,975,0,0.0
7404,A00006768,V01,A00006768-V01,0.5,Maxi,8,2,Monthly,No,Retired,78358,No,70,0,M,,47,0,2.0,1560,90,Diesel,PEUGEOT,207,4,1,182,Tourism,19250,1264,1,788.7
7405,A00006769,V01,A00006769-V01,0.5,Maxi,13,4,Biannual,No,Retired,31555,Yes,79,54,F,F,59,34,13.0,998,55,Gasoline,NISSAN,MICRA,19,17,150,Tourism,9132,795,0,0.0
7406,A00006770,V01,A00006770-V01,0.5,Maxi,14,4,Yearly,No,Retired,11262,Yes,70,69,M,F,49,40,4.0,1560,90,Diesel,CITROEN,C4,7,3,180,Tourism,18800,1257,0,0.0
7407,A00006771,V01,A00006771-V01,0.5,Mini,21,10,Biannual,No,Professional,85223,No,50,0,M,,31,0,21.0,602,29,Gasoline,CITROEN,2CV 6,41,30,115,Tourism,3299,560,0,0.0
7408,A00006772,V01,A00006772-V01,0.5,Maxi,25,1,Biannual,No,WorkPrivate,75120,No,50,0,M,,31,0,1.0,1560,109,Diesel,CITROEN,C5,3,1,188,Tourism,27650,1537,0,0.0
7409,A00006773,V01,A00006773-V01,0.5,Maxi,9,3,Monthly,No,WorkPrivate,65433,Yes,48,55,F,M,12,33,6.0,1461,58,Diesel,RENAULT,KANGOO,8,6,137,Commercial,14651,1660,0,0.0
7410,A00006774,V01,A00006774-V01,0.5,Maxi,9,1,Yearly,Yes,Retired,94055,No,70,0,F,,42,0,1.0,998,68,Gasoline,PEUGEOT,107,6,1,157,Tourism,9450,790,0,0.0
7411,A00006775,V01,A00006775-V01,0.5,Maxi,26,1,Biannual,Yes,Retired,77479,No,78,0,F,,52,0,13.0,999,51,Gasoline,SEAT,IBIZA,13,11,145,Tourism,8835,920,0,0.0
7412,A00006776,V01,A00006776-V01,0.5,Median1,3,2,Yearly,No,WorkPrivate,83016,No,47,0,M,,29,0,11.0,1124,60,Gasoline,CITROEN,SAXO,11,8,164,Tourism,9300,805,1,1010.41
7413,A00006777,V01,A00006777-V01,0.5,Median2,29,4,Monthly,No,WorkPrivate,85185,Yes,62,35,F,F,41,14,23.0,1108,48,Gasoline,RENAULT,SUPERCINQ,27,16,143,Tourism,7890,715,0,0.0
7414,A00006777,V02,A00006777-V02,0.5,Median2,11,4,Monthly,No,WorkPrivate,85185,Yes,62,62,M,F,44,41,16.0,1762,104,Gasoline,PEUGEOT,306,18,15,175,Tourism,18477,1080,0,0.0
7415,A00006778,V01,A00006778-V01,0.5,Maxi,3,3,Monthly,No,WorkPrivate,21154,No,49,0,F,,31,0,12.0,1527,58,Diesel,PEUGEOT,106,13,10,158,Tourism,10748,895,0,0.0
7416,A00006779,V01,A00006779-V01,0.64,Median2,4,2,Yearly,No,WorkPrivate,31212,Yes,34,36,F,M,15,17,10.0,2496,150,Diesel,VOLKSWAGEN,PASSAT,11,8,214,Tourism,33350,1525,1,1685.12
7417,A00006780,V01,A00006780-V01,0.5,Maxi,1,1,Yearly,No,WorkPrivate,95197,Yes,36,35,M,F,18,15,1.0,1560,109,Diesel,PEUGEOT,308,4,3,191,Tourism,27150,1322,1,2554.3500000000004
7418,A00006781,V01,A00006781-V01,0.5,Maxi,8,8,Yearly,No,Professional,75107,No,66,0,M,,48,0,9.0,4266,279,Gasoline,MERCEDES BENZ,CLK,13,9,250,Tourism,58700,1480,0,0.0
7419,A00006782,V01,A00006782-V01,0.5,Maxi,11,3,Yearly,No,WorkPrivate,31483,No,61,0,F,,28,0,9.0,1124,60,Gasoline,CITROEN,SAXO,11,8,164,Tourism,9300,805,0,0.0
7420,A00006783,V01,A00006783-V01,0.5,Maxi,9,1,Yearly,No,WorkPrivate,78440,Yes,45,20,F,F,26,1,7.0,1461,101,Diesel,RENAULT,SCENIC,8,7,172,Tourism,22950,1465,1,677.51
7421,A00006784,V01,A00006784-V01,0.5,Mini,26,1,Monthly,No,WorkPrivate,29051,No,56,0,M,,36,0,18.0,1905,93,Diesel,PEUGEOT,405,19,17,181,Tourism,20215,1150,0,0.0
7422,A00006784,V02,A00006784-V02,0.5,Maxi,21,1,Monthly,No,WorkPrivate,29051,No,54,0,F,,35,0,1.0,1560,93,Diesel,PEUGEOT,308,1,1,181,Tourism,20750,1303,0,0.0
7423,A00006784,V03,A00006784-V03,0.5,Maxi,3,2,Monthly,No,WorkPrivate,29051,Yes,56,54,M,F,36,35,3.0,998,68,Gasoline,PEUGEOT,107,6,1,157,Tourism,9450,790,0,0.0
7424,A00006785,V01,A00006785-V01,0.5,Mini,17,4,Biannual,No,WorkPrivate,94068,Yes,66,30,F,F,41,5,15.0,1390,60,Gasoline,VOLKSWAGEN,POLO,16,13,160,Tourism,11312,910,0,0.0
7425,A00006786,V01,A00006786-V01,0.5,Maxi,6,2,Biannual,No,WorkPrivate,22209,Yes,41,42,F,M,22,23,2.0,1399,68,Diesel,CITROEN,NEMO,3,1,151,Tourism,14050,1185,0,0.0
7426,A00006787,V01,A00006787-V01,0.5,Maxi,27,2,Yearly,No,Retired,17168,No,89,0,M,,52,0,9.0,1587,109,Gasoline,CITROEN,XSARA,11,9,197,Tourism,18100,1216,0,0.0
7427,A00006788,V01,A00006788-V01,0.5,Maxi,1,1,Monthly,No,WorkPrivate,71356,Yes,45,19,M,M,27,1,4.0,1461,64,Diesel,RENAULT,TWINGO,4,1,164,Tourism,12050,980,0,0.0
7428,A00006789,V01,A00006789-V01,0.54,Maxi,4,4,Monthly,No,Professional,75113,No,42,0,M,,22,0,6.0,1968,140,Diesel,VOLKSWAGEN,TOURAN,7,5,197,Tourism,27310,1600,0,0.0
7429,A00006790,V01,A00006790-V01,0.5,Maxi,21,9,Biannual,No,Retired,83061,No,78,0,M,,31,0,9.0,1360,74,Gasoline,CITROEN,C3,9,9,162,Tourism,12950,1095,0,0.0
7430,A00006791,V01,A00006791-V01,0.5,Maxi,10,9,Yearly,No,WorkPrivate,75114,No,59,0,M,,37,0,10.0,1998,130,Gasoline,MERCEDES BENZ,C180,10,9,210,Tourism,25750,1455,1,2683.76
7431,A00006792,V01,A00006792-V01,0.5,Median2,26,1,Biannual,No,WorkPrivate,01088,Yes,60,62,M,F,41,44,7.0,1997,109,Diesel,PEUGEOT,307,10,7,193,Tourism,21300,1260,0,0.0
7432,A00006793,V01,A00006793-V01,0.5,Maxi,10,1,Biannual,No,Retired,27602,No,69,0,M,,45,0,21.0,954,45,Gasoline,PEUGEOT,205,24,18,143,Tourism,8484,760,0,0.0
7433,A00006794,V01,A00006794-V01,0.5,Maxi,29,1,Biannual,No,Retired,58194,No,85,0,M,,63,0,5.0,2946,207,Gasoline,RENAULT,LAGUNA,11,4,235,Tourism,36050,1430,0,0.0
7434,A00006795,V01,A00006795-V01,0.5,Maxi,14,4,Yearly,No,Professional,44109,Yes,53,28,F,M,34,9,4.0,1360,74,Gasoline,PEUGEOT,207,5,3,170,Commercial,12199,1138,0,0.0
7435,A00006796,V01,A00006796-V01,0.5,Maxi,14,1,Biannual,No,WorkPrivate,57575,No,50,0,F,,31,0,7.0,1150,73,Gasoline,DAEWOO,KALOS,7,6,157,Tourism,10800,960,0,0.0
7436,A00006797,V01,A00006797-V01,0.5,Median1,10,2,Monthly,No,Retired,2A247,No,73,0,M,,55,0,8.0,1398,68,Diesel,CITROEN,C3,9,9,158,Commercial,12319,1058,0,0.0
7437,A00006798,V01,A00006798-V01,0.5,Maxi,7,1,Monthly,No,WorkPrivate,69142,Yes,29,37,F,M,9,19,6.0,1398,68,Diesel,PEUGEOT,206,10,6,168,Tourism,14500,1049,0,0.0
7438,A00006799,V01,A00006799-V01,0.5,Median2,13,1,Monthly,Yes,WorkPrivate,74169,Yes,38,39,M,F,19,17,13.0,1905,90,Diesel,PEUGEOT,306,14,12,178,Tourism,17639,1155,0,0.0
7439,A00006800,V01,A00006800-V01,0.5,Maxi,36,10,Biannual,No,Retired,29028,No,70,0,M,,51,0,20.0,1998,60,Diesel,MAZDA,626,27,24,150,Tourism,13323,1090,0,0.0
7440,A00006801,V01,A00006801-V01,0.5,Maxi,16,4,Biannual,No,Retired,56003,No,64,0,F,,44,0,11.0,1149,59,Gasoline,RENAULT,CLIO,12,11,160,Tourism,11952,890,0,0.0
7441,A00006802,V01,A00006802-V01,0.5,Maxi,27,1,Yearly,No,WorkPrivate,29170,Yes,58,60,F,M,40,41,2.0,1398,68,Diesel,CITROEN,C3,2,1,163,Tourism,15300,1065,0,0.0
7442,A00006803,V01,A00006803-V01,0.5,Maxi,8,1,Quarterly,No,WorkPrivate,30341,No,61,0,F,,42,0,5.0,1896,105,Diesel,SKODA,OCTAVIA,7,4,192,Tourism,21690,1320,0,0.0
7443,A00006804,V01,A00006804-V01,0.5,Maxi,15,2,Biannual,No,WorkPrivate,21464,No,58,0,M,,36,0,6.0,1868,70,Diesel,PEUGEOT,PARTNER,9,6,142,Tourism,14400,1185,0,0.0
7444,A00006805,V01,A00006805-V01,0.91,Maxi,13,1,Yearly,Yes,Retired,55029,No,74,0,F,,51,0,3.0,1560,109,Diesel,CITROEN,XSARA,2,2,183,Tourism,23850,1318,1,2348.67
7445,A00006806,V01,A00006806-V01,0.5,Maxi,22,1,Biannual,Yes,WorkPrivate,78172,Yes,49,55,F,M,24,35,7.0,2198,147,Gasoline,OPEL,ASTRA,11,6,218,Tourism,24830,1203,0,0.0
7446,A00006806,V02,A00006806-V02,0.5,Maxi,11,1,Biannual,Yes,WorkPrivate,78172,No,55,0,M,,35,0,11.0,2926,185,Diesel,BMW,530,13,11,225,Tourism,39942,1650,0,0.0
7447,A00006807,V01,A00006807-V01,0.5,Maxi,4,1,Monthly,No,WorkPrivate,17057,Yes,38,40,F,M,20,10,6.0,1560,109,Diesel,PEUGEOT,407,7,6,189,Tourism,24800,1567,0,0.0
7448,A00006808,V01,A00006808-V01,0.5,Median2,20,3,Biannual,No,WorkPrivate,91687,Yes,84,28,M,M,50,111,10.0,1870,81,Diesel,RENAULT,CLIO,12,10,174,Tourism,13645,1010,0,0.0
7449,A00006809,V01,A00006809-V01,0.61,Maxi,2,2,Monthly,No,Professional,26281,No,57,0,M,,39,0,9.0,1997,109,Diesel,PEUGEOT,EXPERT,9,8,165,Commercial,21169,0,0,0.0
7450,A00006810,V01,A00006810-V01,0.54,Median2,8,3,Monthly,No,WorkPrivate,67482,No,40,0,M,,16,0,11.0,1997,90,Diesel,PEUGEOT,406,12,8,180,Tourism,20100,1330,0,0.0
7451,A00006811,V01,A00006811-V01,0.5,Maxi,38,5,Yearly,No,Retired,76378,No,65,0,M,,47,0,12.0,1868,70,Diesel,PEUGEOT,PARTNER,13,9,144,Commercial,13814,1155,0,0.0
7452,A00006812,V01,A00006812-V01,0.5,Median2,13,1,Yearly,No,Professional,83065,No,43,0,M,,21,0,4.0,2494,102,Diesel,TOYOTA,DYNA,9,4,125,Commercial,26868,0,0,0.0
7453,A00006813,V01,A00006813-V01,0.5,Maxi,19,2,Biannual,No,Retired,27020,Yes,59,69,M,F,36,25,2.0,1149,75,Gasoline,RENAULT,CLIO,4,1,167,Tourism,14100,1110,0,0.0
7454,A00006814,V01,A00006814-V01,0.9,Median2,2,1,Quarterly,No,WorkPrivate,32007,Yes,44,53,F,M,12,32,34.0,2977,86,Diesel,TOYOTA,LAND CRUISER,35,29,135,Tourism,12494,1555,0,0.0
7455,A00006815,V01,A00006815-V01,0.5,Maxi,13,2,Biannual,No,Retired,45145,Yes,63,29,M,M,45,11,4.0,1560,109,Diesel,CITROEN,C4 PICASSO,4,3,180,Tourism,27950,1489,0,0.0
7456,A00006816,V01,A00006816-V01,0.5,Median2,12,1,Monthly,No,WorkPrivate,49270,No,37,0,M,,18,0,11.0,1998,109,Diesel,PEUGEOT,406,13,10,191,Tourism,25078,1485,0,0.0
7457,A00006817,V01,A00006817-V01,0.55,Maxi,13,1,Yearly,No,WorkPrivate,49246,No,60,0,M,,39,0,2.0,1560,90,Diesel,PEUGEOT,PARTNER,3,1,161,Tourism,19800,1407,0,0.0
7458,A00006818,V01,A00006818-V01,0.6,Maxi,2,2,Biannual,No,WorkPrivate,85218,Yes,27,29,M,F,9,10,2.0,1596,109,Diesel,FORD,FOCUS,8,6,185,Tourism,20150,1327,0,0.0
7459,A00006819,V01,A00006819-V01,0.5,Maxi,5,5,Biannual,No,WorkPrivate,71270,No,61,0,F,,24,0,5.0,1149,59,Gasoline,RENAULT,CLIO,10,8,160,Tourism,11250,890,0,0.0
7460,A00006820,V01,A00006820-V01,0.5,Maxi,20,1,Monthly,No,Retired,53094,Yes,65,60,M,F,45,36,6.0,1870,120,Diesel,RENAULT,SCENIC,8,6,188,Tourism,24150,1430,0,0.0
7461,A00006821,V01,A00006821-V01,0.5,Median1,6,1,Monthly,No,WorkPrivate,42338,Yes,35,34,M,F,16,16,28.0,1108,45,Gasoline,RENAULT,R5,32,26,137,Tourism,7089,785,0,0.0
7462,A00006822,V01,A00006822-V01,1.0,Median1,1,1,Monthly,No,WorkPrivate,03185,No,22,0,F,,3,0,16.0,1239,55,Gasoline,RENAULT,CLIO,16,16,150,Tourism,10001,830,0,0.0
7463,A00006823,V01,A00006823-V01,0.5,Maxi,23,3,Biannual,No,Retired,61214,No,80,0,M,,59,0,17.0,2155,96,Diesel,MERCEDES BENZ,C220,18,12,175,Tourism,26816,1385,0,0.0
7464,A00006824,V01,A00006824-V01,0.5,Maxi,10,4,Biannual,No,WorkPrivate,93029,No,50,0,M,,31,0,10.0,1998,164,Gasoline,MERCEDES BENZ,CLK,11,9,223,Tourism,34800,1290,0,0.0
7465,A00006825,V01,A00006825-V01,0.5,Maxi,17,1,Yearly,No,WorkPrivate,78117,Yes,58,61,F,M,33,38,5.0,1587,109,Gasoline,PEUGEOT,307,10,8,190,Tourism,20150,1193,0,0.0
7466,A00006826,V01,A00006826-V01,0.5,Maxi,1,1,Yearly,No,WorkPrivate,63261,Yes,60,63,F,M,41,41,1.0,1995,150,Diesel,RENAULT,KOLEOS,1,1,182,Tourism,29000,1655,0,0.0
7467,A00006827,V01,A00006827-V01,0.5,Maxi,7,7,Yearly,No,Professional,59350,No,45,0,M,,23,0,12.0,2496,150,Diesel,AUDI,A4,13,12,216,Tourism,31253,1520,0,0.0
7468,A00006828,V01,A00006828-V01,0.5,Maxi,3,3,Biannual,No,WorkPrivate,59189,Yes,40,40,M,F,21,21,5.0,1560,109,Diesel,CITROEN,C4,7,3,192,Tourism,22400,1279,0,0.0
7469,A00006829,V01,A00006829-V01,0.5,Maxi,22,6,Yearly,No,WorkPrivate,30085,No,68,0,M,,47,0,6.0,1896,64,Diesel,SKODA,FABIA,11,6,154,Tourism,11700,1123,0,0.0
7470,A00006830,V01,A00006830-V01,0.5,Median2,16,5,Monthly,No,WorkPrivate,66108,No,40,0,M,,21,0,12.0,1689,90,Diesel,MERCEDES BENZ,A170,13,10,175,Tourism,18584,1065,0,0.0
7471,A00006831,V01,A00006831-V01,0.5,Maxi,6,6,Yearly,No,Retired,42248,No,68,0,F,,45,0,13.0,1994,82,Diesel,OPEL,VECTRA,15,11,178,Tourism,19041,1312,0,0.0
7472,A00006832,V01,A00006832-V01,0.5,Median2,18,4,Biannual,No,WorkPrivate,41187,Yes,56,31,M,M,34,13,31.0,602,29,Gasoline,CITROEN,MEHARI,43,24,100,Tourism,7989,570,0,0.0
7473,A00006833,V01,A00006833-V01,0.5,Median1,5,1,Biannual,Yes,WorkPrivate,50602,No,55,0,M,,13,0,17.0,1905,71,Diesel,PEUGEOT,306,18,15,162,Tourism,14773,1080,0,0.0
7474,A00006834,V01,A00006834-V01,0.5,Maxi,14,1,Biannual,Yes,Retired,94033,No,77,0,M,,59,0,14.0,1905,71,Diesel,PEUGEOT,306,18,15,162,Tourism,14773,1080,0,0.0
7475,A00006835,V01,A00006835-V01,0.5,Maxi,16,1,Biannual,No,WorkPrivate,44209,No,39,0,F,,20,0,8.0,1089,63,Gasoline,HYUNDAI,GETZ,9,8,150,Tourism,9790,971,0,0.0
7476,A00006836,V01,A00006836-V01,0.5,Maxi,3,1,Monthly,No,WorkPrivate,46042,No,34,0,M,,16,0,9.0,1461,82,Diesel,RENAULT,MEGANE,9,7,170,Tourism,16600,1195,0,0.0
7477,A00006837,V01,A00006837-V01,0.5,Maxi,16,1,Yearly,Yes,Retired,59650,No,77,0,M,,45,0,2.0,1149,75,Gasoline,RENAULT,TWINGO,3,1,169,Tourism,10750,955,0,0.0
7478,A00006838,V01,A00006838-V01,0.5,Mini,1,1,Monthly,No,WorkPrivate,42039,No,58,0,M,,39,0,14.0,2446,86,Diesel,PEUGEOT,BOXER,17,9,125,Commercial,26529,0,0,0.0
7479,A00006839,V01,A00006839-V01,0.5,Maxi,13,3,Yearly,No,WorkPrivate,51108,No,65,0,M,,46,0,3.0,1328,86,Gasoline,SUZUKI,JIMNY,6,1,140,Tourism,13990,1115,0,0.0
7480,A00006840,V01,A00006840-V01,0.5,Maxi,32,2,Yearly,No,WorkPrivate,82097,No,59,0,M,,40,0,2.0,1360,89,Gasoline,CITROEN,C4,7,1,182,Tourism,18850,1181,0,0.0
7481,A00006841,V01,A00006841-V01,0.54,Maxi,9,3,Biannual,No,WorkPrivate,64189,Yes,63,64,F,M,41,45,7.0,1461,101,Diesel,RENAULT,SCENIC,8,6,172,Tourism,21450,1465,0,0.0
7482,A00006842,V01,A00006842-V01,0.68,Maxi,5,1,Monthly,No,WorkPrivate,78354,No,26,0,M,,8,0,1.0,1399,71,Diesel,FORD,FIESTA,1,1,162,Tourism,16250,1011,0,0.0
7483,A00006843,V01,A00006843-V01,0.64,Maxi,9,1,Yearly,No,WorkPrivate,14366,No,46,0,F,,9,0,1.0,1598,75,Diesel,VOLKSWAGEN,POLO,2,1,170,Tourism,14650,1082,1,1524.92
7484,A00006844,V01,A00006844-V01,0.72,Median2,1,1,Monthly,No,WorkPrivate,26317,No,25,0,F,,6,0,14.0,1149,59,Gasoline,RENAULT,TWINGO,15,12,152,Tourism,9620,823,0,0.0
7485,A00006845,V01,A00006845-V01,0.5,Mini,1,1,Monthly,No,WorkPrivate,06057,No,39,0,F,,18,0,12.0,1698,63,Diesel,FIAT,PUNTO,13,11,155,Tourism,10398,1010,0,0.0
7486,A00006846,V01,A00006846-V01,0.5,Median1,12,2,Biannual,No,WorkPrivate,64122,No,59,0,F,,40,0,18.0,1686,58,Diesel,OPEL,ASTRA,20,19,151,Tourism,13660,1025,0,0.0
7487,A00006846,V02,A00006846-V02,0.5,Maxi,2,2,Biannual,No,Retired,64122,No,60,0,M,,41,0,2.0,1686,111,Diesel,OPEL,ASTRA,3,1,188,Tourism,22450,1365,0,0.0
7488,A00006847,V01,A00006847-V01,0.5,Maxi,13,1,Yearly,No,WorkPrivate,53130,No,43,0,M,,20,0,1.0,1390,75,Gasoline,DACIA,SANDERO,2,1,161,Tourism,9890,1036,0,0.0
7489,A00006848,V01,A00006848-V01,0.5,Maxi,26,1,Monthly,No,Retired,17400,Yes,86,71,M,F,54,43,4.0,1493,111,Diesel,HYUNDAI,MATRIX,5,5,170,Tourism,18540,1348,1,1236.0
7490,A00006849,V01,A00006849-V01,0.5,Mini,22,2,Yearly,No,WorkPrivate,57386,Yes,58,24,M,M,38,5,13.0,1242,60,Gasoline,FIAT,PUNTO,18,16,160,Tourism,9468,870,0,0.0
7491,A00006849,V02,A00006849-V02,0.5,Maxi,6,1,Yearly,No,WorkPrivate,57386,Yes,54,58,F,M,34,38,2.0,1896,105,Diesel,SEAT,LEON,3,2,186,Tourism,20615,1250,0,0.0
7492,A00006850,V01,A00006850-V01,0.5,Median2,14,8,Yearly,No,WorkPrivate,56098,No,73,0,F,,46,0,11.0,1910,60,Diesel,FIAT,PUNTO,12,9,155,Tourism,12540,1035,0,0.0
7493,A00006851,V01,A00006851-V01,0.68,Mini,13,3,Monthly,No,WorkPrivate,83137,No,51,0,M,,16,0,12.0,1905,70,Diesel,CITROEN,BERLINGO,13,12,142,Tourism,14254,1110,0,0.0
7494,A00006852,V01,A00006852-V01,0.5,Maxi,13,1,Yearly,No,Professional,44014,Yes,54,57,M,F,33,38,16.0,2598,150,Gasoline,AUDI,COUPE,19,15,214,Tourism,32183,1305,0,0.0
7495,A00006853,V01,A00006853-V01,0.5,Maxi,4,4,Biannual,No,WorkPrivate,42170,No,44,0,M,,25,0,8.0,2477,116,Diesel,MITSUBISHI,L200,10,7,152,Commercial,27700,1610,0,0.0
7496,A00006854,V01,A00006854-V01,0.5,Maxi,9,2,Monthly,No,WorkPrivate,64024,No,45,0,F,,26,0,3.0,1248,75,Diesel,OPEL,CORSA,5,4,163,Tourism,14900,1141,0,0.0
7497,A00006855,V01,A00006855-V01,0.76,Maxi,25,2,Biannual,No,WorkPrivate,85112,No,63,0,M,,44,0,2.0,1560,90,Diesel,PEUGEOT,308,4,3,180,Tourism,20300,1311,0,0.0
7498,A00006856,V01,A00006856-V01,0.5,Median2,8,1,Yearly,No,WorkPrivate,68067,Yes,46,35,M,F,22,15,10.0,1598,111,Gasoline,RENAULT,SCENIC,11,10,180,Tourism,19057,1260,0,0.0
7499,A00006857,V01,A00006857-V01,0.72,Maxi,2,1,Monthly,No,WorkPrivate,49204,Yes,27,30,F,M,7,9,9.0,1997,90,Diesel,CITROEN,XSARA,12,6,175,Tourism,20750,1320,0,0.0
7500,A00006858,V01,A00006858-V01,0.5,Median2,12,9,Biannual,No,WorkPrivate,66136,No,65,0,F,,34,0,21.0,954,45,Gasoline,PEUGEOT,205,24,18,143,Tourism,8484,760,0,0.0
7501,A00006859,V01,A00006859-V01,0.5,Median1,24,1,Yearly,No,WorkPrivate,74264,Yes,69,55,F,M,41,28,18.0,1905,67,Diesel,ROVER,218,19,18,155,Tourism,13721,1130,0,0.0
7502,A00006860,V01,A00006860-V01,0.5,Maxi,7,1,Yearly,No,WorkPrivate,35226,No,52,0,F,,5,0,6.0,1598,113,Gasoline,RENAULT,SCENIC,8,6,175,Tourism,20650,1370,1,6468.45
7503,A00006861,V01,A00006861-V01,0.5,Median2,4,1,Monthly,No,Retired,64260,No,66,0,F,,41,0,9.0,1348,82,Gasoline,NISSAN,MICRA,11,9,164,Tourism,12430,907,0,0.0
7504,A00006862,V01,A00006862-V01,0.5,Maxi,8,1,Yearly,No,WorkPrivate,25442,No,47,0,F,,29,0,12.0,1998,130,Gasoline,TOYOTA,RAV4,13,11,170,Tourism,21938,1210,0,0.0
7505,A00006863,V01,A00006863-V01,0.5,Median1,7,7,Biannual,No,WorkPrivate,59350,Yes,59,62,F,M,37,38,17.0,1275,64,Gasoline,MINI,MINI,20,15,148,Tourism,10794,700,0,0.0
7506,A00006863,V02,A00006863-V02,0.5,Maxi,4,4,Biannual,No,WorkPrivate,59350,No,62,0,M,,38,0,10.0,1390,98,Gasoline,RENAULT,CLIO,10,8,181,Tourism,13450,980,0,0.0
7507,A00006864,V01,A00006864-V01,0.5,Maxi,21,1,Yearly,No,WorkPrivate,78350,Yes,49,21,F,M,29,1,4.0,1397,96,Gasoline,PEUGEOT,207,4,2,185,Tourism,17550,1178,0,0.0
7508,A00006865,V01,A00006865-V01,0.5,Maxi,1,1,Monthly,No,Retired,62573,Yes,65,65,M,F,44,31,4.0,2231,136,Diesel,TOYOTA,COROLLA,6,2,195,Tourism,25900,1515,0,0.0
7509,A00006866,V01,A00006866-V01,0.5,Median2,5,2,Biannual,No,WorkPrivate,62300,No,48,0,M,,29,0,7.0,1868,70,Diesel,CITROEN,BERLINGO,9,4,142,Commercial,14472,1755,0,0.0
7510,A00006867,V01,A00006867-V01,0.5,Maxi,13,1,Monthly,No,WorkPrivate,88349,No,58,0,M,,24,0,1.0,1461,68,Diesel,DACIA,LOGAN,3,1,150,Tourism,12100,1205,0,0.0
7511,A00006868,V01,A00006868-V01,0.5,Maxi,22,1,Yearly,No,WorkPrivate,16015,No,57,0,M,,37,0,3.0,1896,105,Diesel,SEAT,LEON,6,2,187,Tourism,21440,1239,0,0.0
7512,A00006869,V01,A00006869-V01,0.5,Maxi,25,1,Biannual,Yes,Retired,17102,No,71,0,F,,36,0,1.0,1390,86,Gasoline,VOLKSWAGEN,POLO,2,1,177,Tourism,15740,995,0,0.0
7513,A00006870,V01,A00006870-V01,0.51,Median2,9,2,Yearly,No,WorkPrivate,31384,No,40,0,M,,22,0,6.0,1149,59,Gasoline,RENAULT,CLIO,9,8,160,Tourism,12850,890,0,0.0
7514,A00006871,V01,A00006871-V01,0.95,Median2,2,1,Yearly,No,WorkPrivate,93046,No,51,0,M,,28,0,12.0,1868,70,Diesel,PEUGEOT,206,13,9,161,Tourism,12290,1010,0,0.0
7515,A00006872,V01,A00006872-V01,0.5,Median2,17,8,Biannual,No,Retired,33522,No,74,0,M,,35,0,20.0,2068,60,Diesel,RENAULT,TRAFIC,22,16,113,Commercial,18415,0,0,0.0
7516,A00006873,V01,A00006873-V01,0.5,Maxi,10,2,Biannual,No,WorkPrivate,59112,No,62,0,F,,41,0,7.0,2184,112,Diesel,NISSAN,ALMERA,8,8,187,Tourism,18500,1296,0,0.0
7517,A00006874,V01,A00006874-V01,0.5,Mini,10,7,Yearly,No,WorkPrivate,75106,No,60,0,M,,38,0,20.0,998,40,Gasoline,MINI,MINI,34,31,128,Tourism,3499,940,0,0.0
7518,A00006875,V01,A00006875-V01,0.5,Mini,6,6,Yearly,No,Retired,68233,No,80,0,M,,53,0,17.0,1870,64,Diesel,RENAULT,EXPRESS,20,16,140,Commercial,12259,1475,0,0.0
7519,A00006876,V01,A00006876-V01,0.5,Median1,2,2,Yearly,No,WorkPrivate,62705,No,54,0,F,,28,0,15.0,1171,60,Gasoline,RENAULT,CLIO,20,16,155,Tourism,9955,820,0,0.0
7520,A00006877,V01,A00006877-V01,0.5,Maxi,25,5,Monthly,No,WorkPrivate,81218,No,60,0,M,,42,0,5.0,1794,130,Gasoline,TOYOTA,AVENSIS,8,4,200,Tourism,22050,1275,0,0.0
7521,A00006878,V01,A00006878-V01,0.5,Maxi,3,3,Biannual,No,WorkPrivate,77337,No,47,0,F,,25,0,14.0,1493,116,Gasoline,HONDA,CIVIC,14,13,180,Tourism,15215,1140,0,0.0
7522,A00006879,V01,A00006879-V01,0.5,Median2,6,6,Monthly,No,WorkPrivate,60022,No,56,0,F,,35,0,14.0,1149,59,Gasoline,RENAULT,TWINGO,15,12,152,Tourism,9620,823,0,0.0
7523,A00006880,V01,A00006880-V01,0.9,Median2,3,1,Biannual,No,WorkPrivate,67087,No,22,0,F,,3,0,12.0,1199,66,Gasoline,OPEL,CORSA,13,11,163,Tourism,9902,905,0,0.0
7524,A00006881,V01,A00006881-V01,0.57,Median2,2,1,Monthly,No,WorkPrivate,44109,No,38,0,M,,18,0,10.0,1598,116,Gasoline,MINI,MINI,10,5,200,Tourism,18600,1125,1,614.54
7525,A00006882,V01,A00006882-V01,0.5,Median1,8,1,Yearly,No,Retired,78551,Yes,74,47,M,F,49,28,9.0,1997,90,Diesel,PEUGEOT,206,9,8,180,Tourism,18000,1010,0,0.0
